mmcode,source,date_created,maxdtcreated,mindtcreated,velocity,url,description,year,mileage,price,max_price,min_price,difference_price,recency,RefreshDate,match,dealer
35047420,cars,2018-07-21 03:43:39,2018-09-02 04:16:06,2018-06-23 06:18:36,70,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/3558720,Land Rover Discovery 4 3.0 Tdv6 Se,2009,103299,299900.00,299900.00,299900.00,0,0,2018-09-03,1,"Sunward Motors(Pretoria, Gauteng)"
35047420,cars,2018-07-22 04:32:25,2018-09-02 04:20:19,2018-03-15 04:20:52,170,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Johannesburg/3182933,Land Rover Discovery 4 3.0 Tdv6 Se ,2009,105000,329950.00,329950.00,329950.00,0,0,2018-09-03,1,"Bruma Nissan(Johannesburg, Gauteng)"
35047420,cars,2018-03-07 05:41:02,2018-03-29 05:22:24,2018-03-07 05:41:02,21,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Kwazulu-Natal-Durban/3146909,Land Rover Discovery 4 3.0 Tdv6 Se,2009,109000,289990.00,289990.00,269990.00,20000,5,2018-09-03,1,"Mystic Cars(Durban, Kwazulu Natal)"
35047420,cars,2017-10-19 03:21:27,2017-12-07 04:53:11,2017-10-19 03:21:27,49,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Bellville/2656818,Land Rover Discovery 4 3.0 Tdv6 Se ,2009,117000,289990.00,289990.00,289990.00,0,8,2018-09-03,1,"Excellent Cars(Bellville, Western Cape)"
35047420,cars,2016-10-03 00:00:00,2016-10-03 00:00:00,2016-10-03 00:00:00,0,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Randburg/1516579,Land Rover Discovery 4 3.0 Tdv6 Se,2009,118000,289900.00,289900.00,289900.00,0,23,2018-09-03,1,E-Motion Cars
35047420,cars,2017-06-24 06:22:30,2017-07-26 10:19:01,2017-06-24 06:22:30,32,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Strand/2251558,Land Rover Discovery 4 3.0 Tdv6 Se,2009,123000,299000.00,299000.00,299000.00,0,13,2018-09-03,1,
35047420,cars,2018-07-22 04:25:17,2018-09-02 04:13:36,2018-07-12 02:10:07,52,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Springs/3633920,Land Rover Discovery 4 3.0 Tdv6 Se ,2009,126000,279990.00,279990.00,279990.00,0,0,2018-09-03,1,"Mugello Auto(Springs, Gauteng)"
35047420,cars,2016-10-28 00:00:00,2017-01-25 00:00:00,2016-10-28 00:00:00,89,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Parow/1694882,Land Rover Discovery 4 3.0 Tdv6 Se,2009,127000,359995.00,359995.00,339995.00,20000,19,2018-09-03,1,Motorworld
35047420,cars,2016-10-14 00:00:00,2016-10-18 00:00:00,2016-10-14 00:00:00,4,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/1520770,Land Rover Discovery 4 3.0 Tdv6 Se,2009,134935,329900.00,329900.00,319900.00,10000,22,2018-09-03,1,Gys Pitzer Motors
35047420,cars,2016-09-28 00:00:00,2016-10-03 00:00:00,2016-09-28 00:00:00,5,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/1530690,Land Rover Discovery 4 3.0 Tdv6 Se,2009,134935,329900.00,329900.00,329900.00,0,23,2018-09-03,1,Gys Pitzer Motors
35047420,cars,2018-07-21 03:42:38,2018-08-15 03:59:11,2018-07-18 03:28:14,28,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Parow/3653156,Land Rover Discovery 4 3.0 Tdv6 Se ,2009,138000,289995.00,289995.00,289995.00,0,0,2018-09-03,1,"Cowley Motors(Parow, Western Cape)"
35047420,cars,2017-07-21 06:14:36,2017-11-27 03:18:53,2017-07-21 06:14:36,128,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Hermanus/2346642,Land Rover Discovery 4 3.0 Tdv6 Se,2009,140000,309900.00,309900.00,299900.00,10000,9,2018-09-03,1,
35047420,cars,2018-08-17 09:16:54,2018-08-20 05:59:58,2018-08-17 09:16:54,2,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Brackenfell/3765944,Land Rover Discovery 4 3.0 Tdv6 Se ,2009,142000,299900.00,299900.00,299900.00,0,0,2018-09-03,1,"CAPE SUV(Brackenfell, Western Cape)"
35047420,cars,2018-08-21 01:47:27,2018-08-23 03:43:12,2018-08-21 01:47:27,2,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Brackenfell/3777596,Land Rover Discovery 4 3.0 Tdv6 Se ,2009,142000,299900.00,299900.00,299900.00,0,0,2018-09-03,1,"CAPE SUV(Brackenfell, Western Cape)"
35047420,cars,2018-08-26 04:54:31,2018-08-28 00:00:00,2018-08-24 00:00:00,4,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Brackenfell/3793258,Land Rover Discovery 4 3.0 Tdv6 Se ,2009,142000,299900.00,299900.00,299900.00,0,0,2018-09-03,1,"CAPE SUV(Brackenfell, Western Cape)"
35047420,cars,2018-08-31 05:59:39,2018-09-02 04:16:34,2018-08-29 09:46:12,3,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Brackenfell/3810380,Land Rover Discovery 4 3.0 Tdv6 Se ,2009,142000,299900.00,299900.00,299900.00,0,0,2018-09-03,1,"CAPE SUV(Brackenfell, Western Cape)"
35047420,cars,2017-01-31 00:00:00,2017-02-09 00:00:00,2017-01-31 00:00:00,9,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/1839238,Land Rover Discovery 4 3.0 Tdv6 Se,2009,145209,389900.00,389900.00,389900.00,0,18,2018-09-03,1,CMH Menlyn Auto
35047420,cars,2017-09-05 02:51:17,2017-11-16 02:21:07,2017-09-05 02:51:17,71,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Silverton/2501438,Land Rover Discovery 4 3.0 Tdv6 Se ,2009,146195,229900.00,349900.00,229900.00,120000,9,2018-09-03,1,"Bulls Eye Auto(Silverton, Gauteng)"
35047420,cars,2018-04-25 03:48:45,2018-05-28 00:00:00,2018-03-04 06:17:39,84,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/3138025,Land Rover Discovery 4 3.0 Tdv6 Se ,2009,147000,279900.00,279900.00,259900.00,20000,3,2018-09-03,1,"Exclusive Auto(Pretoria, Gauteng)"
35047420,cars,2018-03-02 00:00:00,2018-03-22 00:00:00,2018-03-02 00:00:00,20,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/3134283,Land Rover Discovery 4 3.0 Tdv6 Se,2009,147135,279900.00,279900.00,279900.00,0,5,2018-09-03,1,"Exclusive 2(Pretoria, Gauteng)"
35047420,cars,2018-04-25 03:48:24,2018-05-24 06:32:13,2018-03-23 07:07:44,61,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/3211757,Land Rover Discovery 4 3.0 Tdv6 Se ,2009,147135,269900.00,269900.00,259900.00,10000,3,2018-09-03,1,"Exclusive 2(Pretoria, Gauteng)"
35047420,cars,2018-07-31 03:09:10,2018-08-04 04:23:55,2018-07-31 03:09:10,4,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/3703224,Land Rover Discovery 4 3.0 Tdv6 Se ,2009,152800,279000.00,279000.00,279000.00,0,0,2018-09-03,1,"Drive Nation(Pretoria, Gauteng)"
35047420,cars,2018-04-25 03:47:54,2018-05-28 00:00:00,2018-02-28 02:46:27,88,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Cape-Town/3125961,Land Rover Discovery 4 3.0 Tdv6 Se ,2009,154000,259000.00,268000.00,245000.00,23000,3,2018-09-03,1,"We Sell Cars Cape Town(Cape Town, Western Cape)"
35047420,cars,2018-04-01 00:00:00,2018-04-01 00:00:00,2018-03-19 04:37:19,12,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Cape-Town/3193557,Land Rover Discovery 4 3.0 Tdv6 Se,2009,154000,268000.00,268000.00,268000.00,0,5,2018-09-03,1,"We Sell Cars Cape Town(Cape Town, Western Cape)"
35047420,cars,2018-06-21 09:48:50,2018-06-26 03:42:21,2018-06-16 11:38:58,9,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Johannesburg/3531660,Land Rover Discovery 4 3.0 Tdv6 Se ,2009,155000,319900.00,319900.00,319900.00,0,2,2018-09-03,1,"Sandton Repo Cars(Johannesburg, Gauteng)"
35047420,cars,2018-07-19 03:03:53,2018-08-15 03:51:42,2018-07-04 05:47:46,41,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Cape-Town/3585698,Land Rover Discovery 4 3.0 Tdv6 Se ,2009,155000,248000.00,248000.00,248000.00,0,0,2018-09-03,1,"We Buy Cars Cape Town(Cape Town, Western Cape)"
35047420,cars,2016-10-03 00:00:00,2017-01-12 00:00:00,2016-10-03 00:00:00,101,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Goodwood/1603683,Land Rover Discovery 4 3.0 Tdv6 Se,2009,157000,299995.00,299995.00,279995.00,20000,19,2018-09-03,1,Reeds N1 City
35047420,cars,2018-07-22 04:22:14,2018-09-02 04:05:51,2018-03-30 04:43:44,155,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Cape-Town/3239501,Land Rover Discovery 4 3.0 Tdv6 Se,2009,160000,259995.00,299995.00,239995.00,60000,0,2018-09-03,1,"Steven Johnson Cars(Cape Town, Western Cape)"
35047420,cars,2017-07-13 05:04:47,2017-08-03 09:41:04,2017-07-13 05:04:47,21,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/2315366,Land Rover Discovery 4 3.0 Tdv6 Se,2009,173000,234000.00,234000.00,234000.00,0,12,2018-09-03,1,
35047420,cars,2018-04-25 03:48:44,2018-05-28 00:00:00,2018-02-09 01:59:09,107,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/3049070,Land Rover Discovery 4 3.0 Tdv6 Se,2009,173445,279900.00,279900.00,279900.00,0,3,2018-09-03,1,"Sunward Motors(Pretoria, Gauteng)"
35047420,cars,2018-01-13 02:54:29,2018-01-20 00:00:00,2018-01-13 02:54:29,6,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Centurion/2950904,Land Rover Discovery 4 3.0 Tdv6 Se ,2009,182000,269949.00,269950.00,269949.00,1,7,2018-09-03,1,"Barloworld Toyota Centurion(Centurion, Gauteng)"
35047420,cars,2017-04-19 11:05:09,2017-08-03 10:38:53,2017-04-19 11:05:09,105,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-SE-Kwazulu-Natal-Durban/2002429,Land Rover Discovery 4 3.0 Tdv6 SE,2009,183000,299990.00,299990.00,299990.00,0,12,2018-09-03,1,KZN Motors
35047420,cars,2017-08-31 11:21:42,2017-12-15 03:36:11,2017-08-31 11:21:42,105,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-George/2486218,Land Rover Discovery 4 3.0 Tdv6 Se,2009,186321,289950.00,289950.00,269950.00,20000,8,2018-09-03,1,"Phil Minnaar(George, Western Cape)"
35047420,cars,2018-07-22 04:29:24,2018-09-01 04:43:19,2018-02-27 01:51:58,186,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Mpumalanga-Delmas/3120453,Land Rover Discovery 4 3.0 Tdv6 Se,2009,193200,309900.00,329900.00,309900.00,20000,0,2018-09-03,1,"Delmas Auto Centre(Delmas, Mpumalanga)"
35047420,cars,2017-02-11 00:00:00,2017-02-22 00:00:00,2017-02-11 00:00:00,11,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Benoni/1863834,Land Rover Discovery 4 3.0 Tdv6 Se,2009,194000,339950.00,339950.00,339950.00,0,18,2018-09-03,1,S2 Exclusive Auto
35047420,cars,2017-02-23 00:00:00,2017-04-06 00:00:00,2017-02-23 00:00:00,42,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Delmas/1863834,Land Rover Discovery 4 3.0 Tdv6 Se,2009,194000,339950.00,339950.00,339950.00,0,16,2018-09-03,1,S2 Exclusive Auto
35047420,cars,2017-04-12 00:00:00,2017-05-02 06:56:59,2017-04-12 00:00:00,20,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Mpumalanga-Delmas/1863834,Land Rover Discovery 4 3.0 Tdv6 Se,2009,194000,339950.00,339950.00,339950.00,0,16,2018-09-03,1,S2 Exclusive Auto
35047420,cars,2018-04-25 03:47:28,2018-04-25 03:47:28,2018-03-09 04:25:19,46,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-TDSE-V6-Kwazulu-Natal-Durban/3161171,Land Rover Discovery 4 3.0 TDSE V6,2009,196000,249000.00,249000.00,249000.00,0,4,2018-09-03,1,"Dash Cars(Durban, Kwazulu Natal)"
35047420,cars,2018-07-19 03:02:03,2018-09-02 04:06:06,2018-06-13 06:37:49,80,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Four-Ways/3517250,Land Rover Discovery 4 3.0 Tdv6 Se ,2009,202356,237000.00,240000.00,237000.00,3000,0,2018-09-03,1,"FourBuy Wholesale(Four Ways, Gauteng)"
35047420,cars,2017-09-28 02:57:13,2017-11-01 05:14:20,2017-09-28 02:57:13,34,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Vereeniging/2583898,Land Rover Discovery 4 3.0 Tdv6 Se ,2009,205980,249950.00,249950.00,249950.00,0,10,2018-09-03,1,"Vic Legacy Auto(Vereeniging, Gauteng)"
35047420,cars,2018-07-23 03:32:44,2018-09-02 03:57:27,2018-07-06 06:32:04,57,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Cape-Town/3611698,Land Rover Discovery 4 3.0 Tdv6 Se ,2009,207000,198000.00,202000.00,196000.00,6000,0,2018-09-03,1,"We Buy Cars Cape Town(Cape Town, Western Cape)"
35047420,cars,2017-10-19 03:20:38,2018-01-09 00:00:00,2017-10-19 03:20:38,81,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/2658604,Land Rover Discovery 4 3.0 Tdv6 Se ,2009,223000,269895.00,269895.00,269895.00,0,7,2018-09-03,1,"Auto Basic Traders(Pretoria, Gauteng)"
35047420,cars,2017-07-12 06:13:49,2017-08-03 11:12:22,2017-07-12 06:13:49,22,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Kwazulu-Natal-Umhlanga-Rocks/2309668,Land Rover Discovery 4 3.0 Tdv6 Se,2009,57500,369990.00,369990.00,369990.00,0,12,2018-09-03,1,
35047420,cars,2016-09-28 00:00:00,2017-02-26 00:00:00,2016-09-28 00:00:00,151,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-North-West-Province-Klerksdorp/1540932,Land Rover Discovery 4 3.0 Tdv6 Se,2009,90500,399900.00,399900.00,388000.00,11900,18,2018-09-03,1,Speedy Car Sales
35047420,cars,2017-01-12 00:00:00,2017-04-06 00:00:00,2017-01-12 00:00:00,84,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Paarl/1807886,Land Rover Discovery 4 3.0 Tdv6 Se,2009,91000,369900.00,369900.00,359900.00,10000,16,2018-09-03,1,Auto Nantes
35047420,cars,2017-07-20 05:27:50,2017-12-20 03:12:14,2017-07-20 05:27:50,152,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Johannesburg/2340224,Land Rover Discovery 4 3.0 Tdv6 Se,2009,97000,389950.00,389950.00,389950.00,0,8,2018-09-03,1,
35047420,cars,2017-06-13 05:40:36,2017-07-05 06:44:22,2017-06-13 05:40:36,22,http://www.cars.co.za/for-sale/used/2009-Land-Rover-Discovery-4-3.0-Tdv6-Se-North-West-Province-Klerksdorp/2195636,Land Rover Discovery 4 3.0 Tdv6 Se,2009,97000,389900.00,389900.00,389900.00,0,13,2018-09-03,1,
35047420,cars,2017-01-07 00:00:00,2017-01-13 00:00:00,2017-01-07 00:00:00,6,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Kwazulu-Natal-Umhlanga-Rocks/1802293,Land Rover Discovery 4 3.0 Tdv6 Se,2010,0,349990.00,349990.00,349990.00,0,19,2018-09-03,1,Vehicle Trade In Specialist
35047420,cars,2016-11-15 00:00:00,2017-03-15 00:00:00,2016-11-15 00:00:00,120,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Cape-Town/1719075,Land Rover Discovery 4 3.0 Tdv6 Se,2010,102000,369994.00,369994.00,339995.00,29999,17,2018-09-03,1,Claremont Holdings (Pty) Ltd
35047420,cars,2016-09-28 00:00:00,2016-10-17 00:00:00,2016-09-28 00:00:00,19,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Kwazulu-Natal-Umhlanga-Rocks/1609498,Land Rover Discovery 4 3.0 Tdv6 Se,2010,102082,399990.00,399990.00,399990.00,0,22,2018-09-03,1,CMH Mazda Umhlanga
35047420,cars,2016-10-03 00:00:00,2016-10-17 00:00:00,2016-10-03 00:00:00,14,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Cape-Town/1650785,Land Rover Discovery 4 3.0 Tdv6 Se,2010,102392,389900.00,389900.00,389900.00,0,22,2018-09-03,1,William Simpson Cars
35047420,cars,2016-10-18 00:00:00,2016-10-21 00:00:00,2016-10-18 00:00:00,3,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Cape-Town/1674736,Land Rover Discovery 4 3.0 Tdv6 Se,2010,102392,389900.00,389900.00,389900.00,0,22,2018-09-03,1,William Simpson Cars
35047420,cars,2016-10-22 00:00:00,2016-10-23 00:00:00,2016-10-22 00:00:00,1,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Cape-Town/1684799,Land Rover Discovery 4 3.0 Tdv6 Se,2010,102392,389900.00,389900.00,389900.00,0,22,2018-09-03,1,William Simpson Cars
35047420,cars,2016-10-24 00:00:00,2016-10-25 00:00:00,2016-10-24 00:00:00,1,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Cape-Town/1686454,Land Rover Discovery 4 3.0 Tdv6 Se,2010,102392,389900.00,389900.00,389900.00,0,22,2018-09-03,1,William Simpson Cars
35047420,cars,2016-10-27 00:00:00,2016-10-29 00:00:00,2016-10-27 00:00:00,2,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Cape-Town/1691202,Land Rover Discovery 4 3.0 Tdv6 Se,2010,102392,389900.00,389900.00,389900.00,0,22,2018-09-03,1,William Simpson Cars
35047420,cars,2016-11-01 00:00:00,2016-11-01 00:00:00,2016-11-01 00:00:00,0,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Cape-Town/1698196,Land Rover Discovery 4 3.0 Tdv6 Se,2010,102392,389900.00,389900.00,389900.00,0,22,2018-09-03,1,William Simpson Cars
35047420,cars,2016-11-02 00:00:00,2016-11-02 00:00:00,2016-11-02 00:00:00,0,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Cape-Town/1701813,Land Rover Discovery 4 3.0 Tdv6 Se,2010,102392,389900.00,389900.00,389900.00,0,22,2018-09-03,1,William Simpson Cars
35047420,cars,2016-11-03 00:00:00,2016-11-06 00:00:00,2016-11-03 00:00:00,3,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Cape-Town/1703550,Land Rover Discovery 4 3.0 Tdv6 Se,2010,102392,349900.00,349900.00,349900.00,0,21,2018-09-03,1,William Simpson Cars
35047420,cars,2016-11-07 00:00:00,2016-11-07 00:00:00,2016-11-07 00:00:00,0,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Cape-Town/1712050,Land Rover Discovery 4 3.0 Tdv6 Se,2010,102392,349900.00,349900.00,349900.00,0,21,2018-09-03,1,William Simpson Cars
35047420,cars,2017-03-09 00:00:00,2017-03-18 00:00:00,2017-03-09 00:00:00,9,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Kwazulu-Natal-Port-Shepstone/1909569,Land Rover Discovery 4 3.0 Tdv6 Se,2010,108000,379990.00,379990.00,379990.00,0,17,2018-09-03,1,County Ford
35047420,cars,2017-01-31 00:00:00,2017-03-22 00:00:00,2017-01-31 00:00:00,50,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Roodepoort/1841594,Land Rover Discovery 4 3.0 Tdv6 Se,2010,108217,379950.00,379950.00,379950.00,0,17,2018-09-03,1,Jaguar Land Rover Westrand
35047420,cars,2016-10-18 00:00:00,2016-10-28 00:00:00,2016-10-18 00:00:00,10,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Mpumalanga-Nelspruit/1669642,Land Rover Discovery 4 3.0 Tdv6 Se,2010,108766,389900.00,389900.00,359900.00,30000,22,2018-09-03,1,Imperial Select Nelspruit
35047420,cars,2018-02-28 02:48:04,2018-03-24 09:45:26,2018-02-28 02:48:04,24,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Eastern-Cape-Port-Elizabeth/3121633,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,110000,319900.00,319900.00,319900.00,0,5,2018-09-03,1,"Moffett on Main Pre-Owned(Port Elizabeth, Eastern "
35047420,cars,2018-04-25 03:49:40,2018-06-01 03:33:57,2018-04-20 05:21:46,41,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Boksburg/3314036,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,110000,299995.00,299995.00,299995.00,0,3,2018-09-03,1,"Bramar Auto(Boksburg, Gauteng)"
35047420,cars,2017-06-17 05:23:08,2017-07-04 06:53:46,2017-06-17 05:23:08,17,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Four-Ways/2199590,Land Rover Discovery 4 3.0 Tdv6 Se,2010,111000,339950.00,339950.00,339950.00,0,13,2018-09-03,1,
35047420,cars,2018-02-27 01:51:02,2018-03-29 05:23:44,2018-02-27 01:51:02,30,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Roodepoort/3118033,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,111000,319900.00,319900.00,319900.00,0,5,2018-09-03,1,"Private Sale(Roodepoort, Gauteng)"
35047420,cars,2016-09-28 00:00:00,2017-02-28 00:00:00,2016-09-28 00:00:00,153,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Bellville/956958,Land Rover Discovery 4 3.0 Tdv6 Se,2010,111000,379990.00,379990.00,369990.00,10000,18,2018-09-03,1,Excellent Cars
35047420,cars,2016-12-14 00:00:00,2017-02-01 00:00:00,2016-12-14 00:00:00,49,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Free-State-Bloemfontein/1774179,Land Rover Discovery 4 3.0 Tdv6 Se,2010,111157,419900.00,419900.00,419900.00,0,19,2018-09-03,1,Sentra Motors
35047420,cars,2017-02-02 00:00:00,2017-04-06 00:00:00,2017-02-02 00:00:00,63,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Free-State-Bloemfontein/1846950,Land Rover Discovery 4 3.0 Tdv6 Se,2010,111157,399900.00,399900.00,389900.00,10000,16,2018-09-03,1,Sentra Motors
35047420,cars,2016-09-28 00:00:00,2017-02-28 00:00:00,2016-09-28 00:00:00,153,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/1596105,Land Rover Discovery 4 3.0 Tdv6 Se,2010,113000,429900.00,429900.00,369900.00,60000,18,2018-09-03,1,Allen Joss Quality Approved Used
35047420,cars,2017-02-18 00:00:00,2017-04-13 00:00:00,2017-02-18 00:00:00,54,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Centurion/1876466,Land Rover Discovery 4 3.0 Tdv6 Se,2010,113640,439995.00,439995.00,439995.00,0,16,2018-09-03,1,Lazarus Ford
35047420,cars,2016-09-28 00:00:00,2016-11-15 00:00:00,2016-09-28 00:00:00,48,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/1398445,Land Rover Discovery 4 3.0 Tdv6 Se,2010,114000,369990.00,369990.00,349990.00,20000,21,2018-09-03,1,Golden Era
35047420,cars,2016-12-03 00:00:00,2017-07-31 11:06:10,2016-12-03 00:00:00,240,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Sandton/1756495,Land Rover Discovery 4 3.0 Tdv6 Se,2010,114000,347900.00,347900.00,319500.00,28400,13,2018-09-03,1,Grayston Motors
